Województwo,Miejscowość,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Kod punktu pomiarowego,Czas odniesienia,Laeq po korekcie [dB]
wielkopolskie,Ostrów Wielkopolski,PPH1 analiza porealizacyjna S-11 Ostrów Wlkp. p. referencyjny,"17,865806","51,654833",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na pd od. ul. Nowa Krępa w Ostrowie Wlkp.",D_30_000342_001,Noc 8h,"69,1"
wielkopolskie,Pyszczyn,PDH04 Pyszczyn 2 - otoczenie S5,"17,594528","52,575333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-08-05 14:00:00,2018-08-06 14:00:00,"droga krajowa S-5, na wys. posesji nr 2 w Pyszczynie",D_30_000313_001,Dzień 16h,"54,5"
wielkopolskie,Pyszczyn,PDH04 Pyszczyn 2 - otoczenie S5,"17,594528","52,575333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-08-05 14:00:00,2018-08-06 14:00:00,"droga krajowa S-5, na wys. posesji nr 2 w Pyszczynie",D_30_000313_001,Noc 8h,"51,3"
wielkopolskie,Skiereszewo,PDH03U Skiereszewo 22 droga kraj. nr5,"17,546722","52,531",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-04 19:00:00,2018-09-05 19:00:00,droga krajowa nr 5 w Skiereszewie,D_30_000321_001,Dzień 16h,"56,2"
wielkopolskie,Skiereszewo,PDH03U Skiereszewo 22 droga kraj. nr5,"17,546722","52,531",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-04 19:00:00,2018-09-05 19:00:00,droga krajowa nr 5 w Skiereszewie,D_30_000321_001,Noc 8h,"52,4"
wielkopolskie,Smardowskie Olendry,P.5 analiza porealizacyjna S-11 SmardowskieOlendry 29,"17,866556","51,624917",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Smardowskie Olendry",D_30_000333_002,Dzień 16h,"58,9"
wielkopolskie,Smardowskie Olendry,P.5 analiza porealizacyjna S-11 SmardowskieOlendry 29,"17,866556","51,624917",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Smardowskie Olendry",D_30_000333_002,Noc 8h,"53,4"
wielkopolskie,Smardowskie Olendry,P.6 analiza porealizacyjna S-11 Smardowskie Olendry 30,"17,865528","51,624111",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Smardowskie Olendry",D_30_000333_003,Dzień 16h,"53,4"
wielkopolskie,Smardowskie Olendry,P.6 analiza porealizacyjna S-11 Smardowskie Olendry 30,"17,865528","51,624111",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Smardowskie Olendry",D_30_000333_003,Noc 8h,"49,4"
wielkopolskie,Smardowskie Olendry,P3 analiza porealizacyjna S-11  Smardowskie Olendry 27,"17,871","51,627333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Smardowskie Olendry",D_30_000333_001,Dzień 16h,"59,6"
wielkopolskie,Smardowskie Olendry,P3 analiza porealizacyjna S-11  Smardowskie Olendry 27,"17,871","51,627333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Smardowskie Olendry",D_30_000333_001,Noc 8h,53
wielkopolskie,Smardów,P.8 analiza porealizacyjna S-11 Smardów 3,"17,8525","51,6055",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. posesji Smardów 7b",D_30_000330_002,Dzień 16h,"53,2"
wielkopolskie,Smardów,P.8 analiza porealizacyjna S-11 Smardów 3,"17,8525","51,6055",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. posesji Smardów 7b",D_30_000330_002,Noc 8h,"52,4"
wielkopolskie,Smardów,P.9 analiza porealizacyjna S-11 Smardów 5,"17,855556","51,605306",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. posesji Smardów 7b",D_30_000330_003,Dzień 16h,"56,2"
wielkopolskie,Smardów,P.9 analiza porealizacyjna S-11 Smardów 5,"17,855556","51,605306",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. posesji Smardów 7b",D_30_000330_003,Noc 8h,"53,8"
wielkopolskie,Smardów,PDH10 analiza porealizacyjna S-11 Smardów 7b,"17,855778","51,605639",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. posesji Smardów 7b",D_30_000330_001,Dzień 16h,"59,2"
wielkopolskie,Smardów,PDH10 analiza porealizacyjna S-11 Smardów 7b,"17,855778","51,605639",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. posesji Smardów 7b",D_30_000330_001,Noc 8h,"56,6"
wielkopolskie,Ujście,P1 Teren posesji Czarnkowska 30A,"16,727167","53,053222",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-05-18 06:00:00,2018-05-19 06:00:00,Droga wojewódzka 182 Ujście,D_30_000305_001,Dzień 16h,"63,2"
wielkopolskie,Ujście,P1 Teren posesji Czarnkowska 30A,"16,727167","53,053222",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2018-05-18 06:00:00,2018-05-19 06:00:00,Droga wojewódzka 182 Ujście,D_30_000305_001,Noc 8h,"55,4"
wielkopolskie,Woźniki,PDH05U Woźniki 1 droga krajowa nr 5,"17,52725","52,526139",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-04 19:00:00,2018-09-05 19:00:00,droga krajowa nr 5 w Woźnikach,D_30_000322_001,Dzień 16h,"63,4"
wielkopolskie,Woźniki,PDH05U Woźniki 1 droga krajowa nr 5,"17,52725","52,526139",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-04 19:00:00,2018-09-05 19:00:00,droga krajowa nr 5 w Woźnikach,D_30_000322_001,Noc 8h,"58,8"
wielkopolskie,Wtórek,"P.2 analiza porealizacyjna S-11, Wtórek","17,878417","51,640472",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Wtórek",D_30_000332_001,Dzień 16h,"54,4"
wielkopolskie,Wtórek,"P.2 analiza porealizacyjna S-11, Wtórek","17,878417","51,640472",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, w m. Wtórek",D_30_000332_001,Noc 8h,"52,4"
wielkopolskie,Wysocko Małe,"P.10 an. porealizacyjna S-11 Wysocko Małe, Chynowska 21","17,852861","51,598361",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice,Wysocko Małe",D_30_000335_001,Dzień 16h,"59,4"
wielkopolskie,Wysocko Małe,"P.10 an. porealizacyjna S-11 Wysocko Małe, Chynowska 21","17,852861","51,598361",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice,Wysocko Małe",D_30_000335_001,Noc 8h,"56,4"
wielkopolskie,Wysocko Wielkie,P.7 analiza porealizacyjna S-11 Wysocko Wielkie przy terenach rekreacyjnych,"17,862167","51,61775",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na terenów rekreacyjnych w Wysocku Wielkim",D_30_000334_001,Dzień 16h,"57,6"
wielkopolskie,Wysocko Wielkie,P.7 analiza porealizacyjna S-11 Wysocko Wielkie przy terenach rekreacyjnych,"17,862167","51,61775",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na terenów rekreacyjnych w Wysocku Wielkim",D_30_000334_001,Noc 8h,"54,7"
wielkopolskie,Wysocko Wielkie,"PDH 7 an.poralizacyjna S-11 , Wysocko Wielkie , Leśna 4","17,862722","51,620583",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys.ul Leśnej w Wysocku Wielkim",D_30_000328_002,Dzień 16h,"57,8"
wielkopolskie,Wysocko Wielkie,"PDH 7 an.poralizacyjna S-11 , Wysocko Wielkie , Leśna 4","17,862722","51,620583",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys.ul Leśnej w Wysocku Wielkim",D_30_000328_002,Noc 8h,"56,2"
wielkopolskie,Wysocko Wielkie,PDH 9 ana. porealizacyjna S-11 Wysocko Wielkie Baryczna 22,"17,860278","51,61425",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. ul. Barycznej w Wysocku Wielkim",D_30_000329_002,Dzień 16h,"55,5"
wielkopolskie,Wysocko Wielkie,PDH 9 ana. porealizacyjna S-11 Wysocko Wielkie Baryczna 22,"17,860278","51,61425",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-18 06:00:00,2018-09-19 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. ul. Barycznej w Wysocku Wielkim",D_30_000329_002,Noc 8h,"53,3"
wielkopolskie,Wysocko Wielkie,"PDH6 an porealizacyjna S-11 Wysocko Wielkie, Leśna 13","17,861194","51,621806",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys.ul Leśnej w Wysocku Wielkim",D_30_000328_001,Dzień 16h,"58,9"
wielkopolskie,Wysocko Wielkie,"PDH6 an porealizacyjna S-11 Wysocko Wielkie, Leśna 13","17,861194","51,621806",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys.ul Leśnej w Wysocku Wielkim",D_30_000328_001,Noc 8h,"53,3"
wielkopolskie,Wysocko Wielkie,PDH8 analiza porealizacyjna S-11 Wysocko Wielkie Baryczna 20,"17,855944","51,615333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. ul. Barycznej w Wysocku Wielkim",D_30_000329_001,Dzień 16h,"56,4"
wielkopolskie,Wysocko Wielkie,PDH8 analiza porealizacyjna S-11 Wysocko Wielkie Baryczna 20,"17,855944","51,615333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-12 06:00:00,2018-09-13 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice, na wys. ul. Barycznej w Wysocku Wielkim",D_30_000329_001,Noc 8h,"55,4"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Dzień 12h,"63,5"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Dzień 12h,"63,7"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Dzień 12h,64
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Dzień 12h,"64,2"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Dzień 12h,"64,4"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Dzień 12h,"65,1"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Dzień 12h,"65,4"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Noc 8h,"55,2"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Noc 8h,"55,5"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Noc 8h,"55,9"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Noc 8h,"56,6"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Noc 8h,57
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Noc 8h,58
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Noc 8h,"58,5"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Wieczór 4h,"57,9"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Wieczór 4h,58
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Wieczór 4h,"58,1"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Wieczór 4h,"58,5"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Wieczór 4h,"58,9"
wielkopolskie,Wągrowiec,P1 Kcyńska 73  Wągrowiec,"17,218139","52,816056","Państwowy monitoring środowiska, art. 26 Poś",2018-05-19 06:00:00,2018-11-09 06:00:00,"Droga gminna ul. Kcyńska w Wągrowcu, odc. ul. Reja - ul. Żeromskiego",D_30_000343_001,Wieczór 4h,59
wielkopolskie,Wągrowiec,"P2 Reja 35, Wągrowiec, dr. pow.1629P","17,209306","52,817361","Państwowy monitoring środowiska, art. 26 Poś",2018-07-31 06:00:00,2018-08-01 06:00:00,"Droga powiatowa 1629P Wągrowiec ul. Reja, odc.za ul. Brzozową - Plac S Wyszyńskiego",D_30_000337_001,Dzień 16h,"61,9"
wielkopolskie,Wągrowiec,"P2 Reja 35, Wągrowiec, dr. pow.1629P","17,209306","52,817361","Państwowy monitoring środowiska, art. 26 Poś",2018-07-31 06:00:00,2018-08-01 06:00:00,"Droga powiatowa 1629P Wągrowiec ul. Reja, odc.za ul. Brzozową - Plac S Wyszyńskiego",D_30_000337_001,Noc 8h,"52,5"
wielkopolskie,Wągrowiec,P3 Opacka Wągrowiec,"17,193889","52,805806","Państwowy monitoring środowiska, art. 26 Poś",2018-08-09 06:00:00,2018-08-10 06:00:00,"Droga wojewódzka 190 Wągrowiec ul. Opacka, odc. Cysterska-Klasztorna",D_30_000338_001,Dzień 16h,"64,9"
wielkopolskie,Wągrowiec,P3 Opacka Wągrowiec,"17,193889","52,805806","Państwowy monitoring środowiska, art. 26 Poś",2018-08-09 06:00:00,2018-08-10 06:00:00,"Droga wojewódzka 190 Wągrowiec ul. Opacka, odc. Cysterska-Klasztorna",D_30_000338_001,Noc 8h,"54,6"
wielkopolskie,Wągrowiec,"P4 Al. Jana Pawła II Wągrowiec, dr. woj. 190","17,199472","52,805528","Państwowy monitoring środowiska, art. 26 Poś",2018-08-29 06:00:00,2018-08-30 06:00:00,"Droga wojewódzka 190 Wągrowiec Al. Jana Pawła II , odc. Gnieźnieńska-Rynek",D_30_000339_001,Dzień 16h,"62,6"
wielkopolskie,Wągrowiec,"P4 Al. Jana Pawła II Wągrowiec, dr. woj. 190","17,199472","52,805528","Państwowy monitoring środowiska, art. 26 Poś",2018-08-29 06:00:00,2018-08-30 06:00:00,"Droga wojewódzka 190 Wągrowiec Al. Jana Pawła II , odc. Gnieźnieńska-Rynek",D_30_000339_001,Noc 8h,"55,4"
wielkopolskie,Wągrowiec,"P5 Bartodziejska 22, Wągrowiec","17,187806","52,810472","Państwowy monitoring środowiska, art. 26 Poś",2018-09-18 06:00:00,2018-09-19 06:00:00,"Droga powiatowa 1489P w Wągrowcu, ul. Bartodziejska, odc. Bobrownicka-Letnia",D_30_000340_001,Dzień 16h,"64,4"
wielkopolskie,Wągrowiec,"P5 Bartodziejska 22, Wągrowiec","17,187806","52,810472","Państwowy monitoring środowiska, art. 26 Poś",2018-09-18 06:00:00,2018-09-19 06:00:00,"Droga powiatowa 1489P w Wągrowcu, ul. Bartodziejska, odc. Bobrownicka-Letnia",D_30_000340_001,Noc 8h,"55,2"
wielkopolskie,Wągrowiec,P6 Kolejowa w Wągrowcu,"17,198583","52,808167","Państwowy monitoring środowiska, art. 26 Poś",2018-09-20 06:00:00,2018-09-21 06:00:00,"Droga woj. nr 190 w Wągrowcu, odc. Kościuszki-Wojska Polskiego -  ul. Kolejowa",D_30_000341_001,Dzień 16h,"65,9"
wielkopolskie,Wągrowiec,P6 Kolejowa w Wągrowcu,"17,198583","52,808167","Państwowy monitoring środowiska, art. 26 Poś",2018-09-20 06:00:00,2018-09-21 06:00:00,"Droga woj. nr 190 w Wągrowcu, odc. Kościuszki-Wojska Polskiego -  ul. Kolejowa",D_30_000341_001,Noc 8h,55
wielkopolskie,,PDH03 Łabiszynek 18 - otoczenie S5,"17,617139","52,588944",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-05 21:00:00,2018-09-06 21:00:00,"droga krajowa S-5, na wys. posesji nr 18 w Łabiszynku",D_30_000312_001,Dzień 16h,"59,8"
wielkopolskie,,PDH03 Łabiszynek 18 - otoczenie S5,"17,617139","52,588944",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-05 21:00:00,2018-09-06 21:00:00,"droga krajowa S-5, na wys. posesji nr 18 w Łabiszynku",D_30_000312_001,Noc 8h,"52,4"
wielkopolskie,,PPH07 droga S-5 na wys. Modliszewa- 10m od drogi,"17,626167","52,601889",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-05 22:00:00,2018-09-06 22:00:00,droga krajowa S-5 na wysokości Modliszewa,D_30_000317_001,Dzień 16h,"69,3"
wielkopolskie,,PPH07 droga S-5 na wys. Modliszewa- 10m od drogi,"17,626167","52,601889",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-05 22:00:00,2018-09-06 22:00:00,droga krajowa S-5 na wysokości Modliszewa,D_30_000317_001,Noc 8h,"65,8"
wielkopolskie,,PPH08 S-5 na wysokości Krzyszczewa,"17,581583","52,570139",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-05 13:00:00,2018-09-06 13:00:00,droga krajowa S-5 na wysokości Krzyszczewa i Pyszczyna,D_30_000318_001,Dzień 16h,"72,3"
wielkopolskie,,PPH08 S-5 na wysokości Krzyszczewa,"17,581583","52,570139",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-05 13:00:00,2018-09-06 13:00:00,droga krajowa S-5 na wysokości Krzyszczewa i Pyszczyna,D_30_000318_001,Noc 8h,"67,9"
wielkopolskie,,PPH09 droga krajowa S-5 powyżej Braciszewa,"17,525861","52,539722",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-04 19:00:00,2018-09-05 19:00:00,"droga krajowa S-5 (Mielno- węzeł Gniezno), na pn od Braciszewa",D_30_000320_001,Dzień 16h,"72,6"
wielkopolskie,,PPH09 droga krajowa S-5 powyżej Braciszewa,"17,525861","52,539722",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-04 19:00:00,2018-09-05 19:00:00,"droga krajowa S-5 (Mielno- węzeł Gniezno), na pn od Braciszewa",D_30_000320_001,Noc 8h,"68,4"
wielkopolskie,,PPH2 analiza porealizacyjna S-11 Ostrów Wlkp. p. referencyjny,"17,848556","51,574333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice,",D_30_000344_001,Dzień 16h,"70,1"
wielkopolskie,,PPH2 analiza porealizacyjna S-11 Ostrów Wlkp. p. referencyjny,"17,848556","51,574333",Pomiar w trybie art.175 ust.1 Poś (pomiary okresowe),2018-09-19 06:00:00,2018-09-20 06:00:00,"droga krajowa S-11, odc.  droga krajowa nr 25 - węzeł Przygodzice,",D_30_000344_001,Noc 8h,"67,5"
zachodniopomorskie,Dygowo,P1 Dygowo,"15,719139","54,131139","Państwowy monitoring środowiska, art. 26 Poś",2018-05-09 15:00:00,2018-05-14 08:00:00,"ul. Kołobrzeska 31, Dygowo",D_32_000083_001,Dzień 12h,"62,2"
zachodniopomorskie,Dygowo,P1 Dygowo,"15,719139","54,131139","Państwowy monitoring środowiska, art. 26 Poś",2018-05-09 15:00:00,2018-05-14 08:00:00,"ul. Kołobrzeska 31, Dygowo",D_32_000083_001,Dzień 12h,"63,9"
zachodniopomorskie,Dygowo,P1 Dygowo,"15,719139","54,131139","Państwowy monitoring środowiska, art. 26 Poś",2018-05-09 15:00:00,2018-05-14 08:00:00,"ul. Kołobrzeska 31, Dygowo",D_32_000083_001,Dzień 12h,64
zachodniopomorskie,Dygowo,P1 Dygowo,"15,719139","54,131139","Państwowy monitoring środowiska, art. 26 Poś",2018-05-09 15:00:00,2018-05-14 08:00:00,"ul. Kołobrzeska 31, Dygowo",D_32_000083_001,Dzień 12h,"65,2"
zachodniopomorskie,Dygowo,P1 Dygowo,"15,719139","54,131139","Państwowy monitoring środowiska, art. 26 Poś",2018-05-09 15:00:00,2018-05-14 08:00:00,"ul. Kołobrzeska 31, Dygowo",D_32_000083_001,Dzień 16h,"62,1"
zachodniopomorskie,Dygowo,P1 Dygowo,"15,719139","54,131139","Państwowy monitoring środowiska, art. 26 Poś",2018-05-09 15:00:00,2018-05-14 08:00:00,"ul. Kołobrzeska 31, Dygowo",D_32_000083_001,Dzień 16h,"63,5"
