Województwo,Miejscowość,Kod punktu pomiarowego,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Czas odniesienia,Laeq po korekcie [dB]
mazowieckie,,D_14_000524_002,D09 - Aleja B. Wieniawy-Długoszewskiego,"21,114278","52,228697",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 16:00:00,2022-02-24 16:00:00,odcinek DK2 (E30) w Warszawie - ul. B. Wieniawy-Długoszewskiego,Dzień 16h,76
mazowieckie,,D_14_000524_002,D09 - Aleja B. Wieniawy-Długoszewskiego,"21,114278","52,228697",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 16:00:00,2022-02-24 16:00:00,odcinek DK2 (E30) w Warszawie - ul. B. Wieniawy-Długoszewskiego,Noc 8h,"70,3"
mazowieckie,,D_14_000525_002,D10 - ul. Patriotów w Warszawie,"21,172814","52,200861",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 16:30:00,2022-02-24 16:30:00,odcinek DP5565W w Warszawie - ul. Patriotów,Dzień 16h,"69,8"
mazowieckie,,D_14_000525_002,D10 - ul. Patriotów w Warszawie,"21,172814","52,200861",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 16:30:00,2022-02-24 16:30:00,odcinek DP5565W w Warszawie - ul. Patriotów,Noc 8h,"63,5"
mazowieckie,,D_14_000526_002,D11 - ul. Trakt Brzeski w Warszawie,"21,241594","52,223228",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 13:00:00,2022-03-04 13:00:00,odcinek DK2 (E30) w Warszawie - ul. Trakt Brzeski,Dzień 16h,"67,4"
mazowieckie,,D_14_000526_002,D11 - ul. Trakt Brzeski w Warszawie,"21,241594","52,223228",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 13:00:00,2022-03-04 13:00:00,odcinek DK2 (E30) w Warszawie - ul. Trakt Brzeski,Noc 8h,"63,3"
mazowieckie,,D_14_000528_001,D12 - ul. Czerniakowska w Warszawie,"21,049692","51,204311",Pomiar wykonany w ramach mapy akustycznej,2022-02-21 17:00:00,2022-02-22 17:00:00,odcinek DP162089503 w Warszawie - ul. Czerniakowska,Dzień 16h,"67,4"
mazowieckie,,D_14_000528_001,D12 - ul. Czerniakowska w Warszawie,"21,049692","51,204311",Pomiar wykonany w ramach mapy akustycznej,2022-02-21 17:00:00,2022-02-22 17:00:00,odcinek DP162089503 w Warszawie - ul. Czerniakowska,Noc 8h,"65,5"
mazowieckie,,D_14_000529_001,Pp2 w świetle otwartych drzwi balkonowych drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Izbickiej 104,"21,219028","52,181972",Inny,2022-04-28 12:00:00,2022-04-29 12:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"53,3"
mazowieckie,,D_14_000529_001,Pp2 w świetle otwartych drzwi balkonowych drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Izbickiej 104,"21,219028","52,181972",Inny,2022-04-28 12:00:00,2022-04-29 12:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"55,5"
mazowieckie,,D_14_000529_002,Pp1 w świetle okna drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Bonisławskiej 6 w Warszawie,"21,213897","52,174106",Inny,2022-04-27 11:00:00,2022-04-28 11:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"62,1"
mazowieckie,,D_14_000529_002,Pp1 w świetle okna drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Bonisławskiej 6 w Warszawie,"21,213897","52,174106",Inny,2022-04-27 11:00:00,2022-04-28 11:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"58,8"
mazowieckie,,D_14_000529_003,Pp3 na granicy terenu zabudowy jednorodzinnej przy ulicy Przełęczy 184 w Warszawie,"21,228481","52,184197",Inny,2022-05-04 15:00:00,2022-05-05 15:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"60,3"
mazowieckie,,D_14_000529_003,Pp3 na granicy terenu zabudowy jednorodzinnej przy ulicy Przełęczy 184 w Warszawie,"21,228481","52,184197",Inny,2022-05-04 15:00:00,2022-05-05 15:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"56,1"
mazowieckie,,D_14_000529_004,Pp4 na granicy działki zabudowy mieszkaniowej jednorodzinnej nr ewid. 13/2 obręb 3-12-67 w warszawie,"21,209911","52,169361",Inny,2022-05-04 15:00:00,2022-05-05 15:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"60,4"
mazowieckie,,D_14_000529_004,Pp4 na granicy działki zabudowy mieszkaniowej jednorodzinnej nr ewid. 13/2 obręb 3-12-67 w warszawie,"21,209911","52,169361",Inny,2022-05-04 15:00:00,2022-05-05 15:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"55,9"
mazowieckie,,D_14_000529_005,Pp5 w świetle otwartych drzwi balkonowych drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Podbiałowej 14 w Warszawie,"21,168189","52,164844",Inny,2022-05-10 20:20:00,2022-05-11 20:20:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"61,7"
mazowieckie,,D_14_000529_005,Pp5 w świetle otwartych drzwi balkonowych drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Podbiałowej 14 w Warszawie,"21,168189","52,164844",Inny,2022-05-10 20:20:00,2022-05-11 20:20:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,59
mazowieckie,,D_14_000529_006,Pp6 na granicy terenu zabudowy jednorodzinnej przy ulicy Naszej 5 w Warszawie,"21,159061","52,164758",Inny,2022-05-10 20:20:00,2022-05-11 20:20:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"58,6"
mazowieckie,,D_14_000529_006,Pp6 na granicy terenu zabudowy jednorodzinnej przy ulicy Naszej 5 w Warszawie,"21,159061","52,164758",Inny,2022-05-10 20:20:00,2022-05-11 20:20:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"54,7"
mazowieckie,,D_14_000529_007,Pp7 na granicy terenu zabudowy jednorodzinnej przy ulicy Ogórkowej 67G w Warszawie,"21,159389","52,162183",Inny,2022-05-10 20:10:00,2022-05-11 20:10:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"59,8"
mazowieckie,,D_14_000529_007,Pp7 na granicy terenu zabudowy jednorodzinnej przy ulicy Ogórkowej 67G w Warszawie,"21,159389","52,162183",Inny,2022-05-10 20:10:00,2022-05-11 20:10:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"56,5"
mazowieckie,,D_14_000529_008,Pp8 na granicy działki zabudowy mieszkaniowej jednorodzinnej przy ulicy Tuberozy 7 w Warszawie,"21,196767","52,168567",Inny,2022-05-12 20:35:00,2022-05-13 20:35:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"58,3"
mazowieckie,,D_14_000529_008,Pp8 na granicy działki zabudowy mieszkaniowej jednorodzinnej przy ulicy Tuberozy 7 w Warszawie,"21,196767","52,168567",Inny,2022-05-12 20:35:00,2022-05-13 20:35:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"55,4"
mazowieckie,,D_14_000529_009,Pp9 w świetle otwartego okna drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Popiołów 10A w Warszawie,"21,209603","52,172392",Inny,2022-05-16 06:00:00,2022-05-17 06:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"59,1"
mazowieckie,,D_14_000529_009,Pp9 w świetle otwartego okna drugiej kondygnacji zabudowy mieszkaniowej jednorodzinnej przy ulicy Popiołów 10A w Warszawie,"21,209603","52,172392",Inny,2022-05-16 06:00:00,2022-05-17 06:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"55,8"
mazowieckie,,D_14_000529_010,Pp10 na granicy działki zabudowy mieszkaniowej przy ulicy Deptak 13 w Warszawie,"21,200514","52,167497",Inny,2022-05-17 07:00:00,2022-05-18 07:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"60,4"
mazowieckie,,D_14_000529_010,Pp10 na granicy działki zabudowy mieszkaniowej przy ulicy Deptak 13 w Warszawie,"21,200514","52,167497",Inny,2022-05-17 07:00:00,2022-05-18 07:00:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Noc 8h,"54,9"
mazowieckie,,D_14_000529_011,Pp11 na granicy działki zabudowy związanej ze stałym lub czasowym pobytem dzieci i młodzieży przy ulicy Wolnej 36/38 w Warszawie,"21,214978","52,171536",Inny,2022-05-17 07:30:00,2022-05-18 07:30:00,Południowa Obwodnica Warszawy droga ekspresowa S2,Dzień 16h,"55,3"
mazowieckie,,D_14_000530_003,D13 - Aleja Niepodległości w Warszawie,"21,018139","52,187689",Pomiar wykonany w ramach mapy akustycznej,2022-02-21 16:00:00,2022-02-22 16:00:00,odcinek DP5501W w Warszawie - Aleja Niepodległości,Dzień 16h,"68,6"
mazowieckie,,D_14_000530_003,D13 - Aleja Niepodległości w Warszawie,"21,018139","52,187689",Pomiar wykonany w ramach mapy akustycznej,2022-02-21 16:00:00,2022-02-22 16:00:00,odcinek DP5501W w Warszawie - Aleja Niepodległości,Noc 8h,"60,8"
mazowieckie,,D_14_000531_001,D14 - ul. F. Płaskowickiej w Warszawie,"21,047547","52,143194",Pomiar wykonany w ramach mapy akustycznej,2022-02-21 15:00:00,2022-02-22 15:00:00,odcinek DP5564W w Warszawie - ul. F. Płaskowickiej,Dzień 16h,"64,9"
mazowieckie,,D_14_000531_001,D14 - ul. F. Płaskowickiej w Warszawie,"21,047547","52,143194",Pomiar wykonany w ramach mapy akustycznej,2022-02-21 15:00:00,2022-02-22 15:00:00,odcinek DP5564W w Warszawie - ul. F. Płaskowickiej,Noc 8h,"61,3"
mazowieckie,,D_14_000532_001,D15 - ul. Ostrobramska w Warszawie,"21,082289","52,235978",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 14:00:00,2022-02-24 14:00:00,odcinek DP162089372 w Warszawie - ul. Ostrobramska,Dzień 16h,"70,1"
mazowieckie,,D_14_000532_001,D15 - ul. Ostrobramska w Warszawie,"21,082289","52,235978",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 14:00:00,2022-02-24 14:00:00,odcinek DP162089372 w Warszawie - ul. Ostrobramska,Noc 8h,"65,2"
mazowieckie,,D_14_000533_001,D16 - Wał Miedzeszyński w Warszawie,"21,131661","52,185008",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 16:00:00,2022-02-24 16:00:00,odcinek DW801 w Warszawie - Wał Miedzeszyński,Dzień 16h,"71,4"
mazowieckie,,D_14_000533_001,D16 - Wał Miedzeszyński w Warszawie,"21,131661","52,185008",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 16:00:00,2022-02-24 16:00:00,odcinek DW801 w Warszawie - Wał Miedzeszyński,Noc 8h,"64,9"
mazowieckie,,D_14_000534_001,D17 - ul. Radzymińska w Warszawie,"21,062356","52,27065",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 18:00:00,2022-03-02 18:00:00,"odcinek DW629, 634 w Warszawie - ul. Radzymińska",Dzień 16h,"70,4"
mazowieckie,,D_14_000534_001,D17 - ul. Radzymińska w Warszawie,"21,062356","52,27065",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 18:00:00,2022-03-02 18:00:00,"odcinek DW629, 634 w Warszawie - ul. Radzymińska",Noc 8h,"65,8"
mazowieckie,,D_14_000535_003,D18 - Aleja Krakowska w Warszawie,"20,950028","52,181428",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 14:00:00,2022-02-24 14:00:00,odcinek DP162090952 w Warszawie - Aleja Krakowska,Dzień 16h,"69,9"
mazowieckie,,D_14_000535_003,D18 - Aleja Krakowska w Warszawie,"20,950028","52,181428",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 14:00:00,2022-02-24 14:00:00,odcinek DP162090952 w Warszawie - Aleja Krakowska,Noc 8h,62
mazowieckie,,D_14_000536_003,D19 - Aleja Solidarności w Warszawie,"20,990769","52,241164",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 13:00:00,2022-02-24 13:00:00,odcinek DW629 w Warszawie - Al. Solidarności,Dzień 16h,"71,8"
mazowieckie,,D_14_000536_003,D19 - Aleja Solidarności w Warszawie,"20,990769","52,241164",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 13:00:00,2022-02-24 13:00:00,odcinek DW629 w Warszawie - Al. Solidarności,Noc 8h,"65,2"
mazowieckie,,D_14_000537_003,D20 - ul. Kopińska w Warszawie,"20,978558","52,216933",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 14:00:00,2022-02-24 14:00:00,odcinek DP162076751 w Warszawie - ul. Kopińska,Dzień 16h,"68,4"
mazowieckie,,D_14_000537_003,D20 - ul. Kopińska w Warszawie,"20,978558","52,216933",Pomiar wykonany w ramach mapy akustycznej,2022-02-23 14:00:00,2022-02-24 14:00:00,odcinek DP162076751 w Warszawie - ul. Kopińska,Noc 8h,"63,3"
mazowieckie,,D_14_000539_001,D21 - ul. Modlińska w Warszawie,"20,981031","52,310161",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 15:00:00,2022-03-01 15:00:00,odcinek DW801 w Warszawie - ul. Modlińska,Dzień 16h,"71,3"
mazowieckie,,D_14_000539_001,D21 - ul. Modlińska w Warszawie,"20,981031","52,310161",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 15:00:00,2022-03-01 15:00:00,odcinek DW801 w Warszawie - ul. Modlińska,Noc 8h,"66,4"
mazowieckie,,D_14_000540_003,D22 - Wyrzeże Gdyńskie w Warszawie,"20,980989","52,28855",Pomiar wykonany w ramach mapy akustycznej,2022-03-08 17:00:00,2022-03-09 17:00:00,odcinek DK7 (E77) w Warszawie - ul. Wybrzeże Gdyńskie,Dzień 16h,"73,5"
mazowieckie,,D_14_000540_003,D22 - Wyrzeże Gdyńskie w Warszawie,"20,980989","52,28855",Pomiar wykonany w ramach mapy akustycznej,2022-03-08 17:00:00,2022-03-09 17:00:00,odcinek DK7 (E77) w Warszawie - ul. Wybrzeże Gdyńskie,Noc 8h,"70,5"
mazowieckie,,D_14_000541_001,D23 - ul. Świętego Wincentego w Warszawie,"21,053606","52,294547",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 16:00:00,2022-03-01 16:00:00,odcinek DP5533W w Warszawie - ul. Św. Wincentego,Dzień 16h,"67,2"
mazowieckie,,D_14_000541_001,D23 - ul. Świętego Wincentego w Warszawie,"21,053606","52,294547",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 16:00:00,2022-03-01 16:00:00,odcinek DP5533W w Warszawie - ul. Św. Wincentego,Noc 8h,"62,6"
mazowieckie,,D_14_000542_002,D24 - Wał Miedzeszyński w Warszawie,"21,076661","52,221308",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 14:00:00,2022-03-04 14:00:00,odcinek DW801 w Warszawie - Wał Miedzeszyński,Dzień 16h,74
mazowieckie,,D_14_000542_002,D24 - Wał Miedzeszyński w Warszawie,"21,076661","52,221308",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 14:00:00,2022-03-04 14:00:00,odcinek DW801 w Warszawie - Wał Miedzeszyński,Noc 8h,"66,9"
mazowieckie,,D_14_000543_002,D25 - Al. Jana Pawła II w Warszawie,"20,980525","52,261842",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 14:30:00,2022-03-01 14:30:00,odcinek DW637 w Warszawie - Al. Jana Pawła II,Dzień 16h,"69,4"
mazowieckie,,D_14_000543_002,D25 - Al. Jana Pawła II w Warszawie,"20,980525","52,261842",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 14:30:00,2022-03-01 14:30:00,odcinek DW637 w Warszawie - Al. Jana Pawła II,Noc 8h,"63,9"
mazowieckie,,D_14_000544_002,D26 - ul. Górczewska w Warszawie,"20,933561","52,239908",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 16:00:00,2022-03-01 16:00:00,odcinek DW580 w Warszawie - ul. Górczewska,Dzień 16h,"68,6"
mazowieckie,,D_14_000544_002,D26 - ul. Górczewska w Warszawie,"20,933561","52,239908",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 16:00:00,2022-03-01 16:00:00,odcinek DW580 w Warszawie - ul. Górczewska,Noc 8h,62
mazowieckie,,D_14_000545_003,D27 - ul. Powązkowska w Warszawie,"20,964792","52,25755",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 15:00:00,2022-03-01 15:00:00,odcinek DP5543W w Warszawie - ul. Powązkowska,Dzień 16h,68
mazowieckie,,D_14_000545_003,D27 - ul. Powązkowska w Warszawie,"20,964792","52,25755",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 15:00:00,2022-03-01 15:00:00,odcinek DP5543W w Warszawie - ul. Powązkowska,Noc 8h,"61,1"
mazowieckie,,D_14_000546_002,D28 - Al. Prymasa Tysiąclecia w Warszawie,"20,956253","52,234867",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 17:00:00,2022-03-01 17:00:00,"odcinek DK7 (E77) w Warszawie, Al. Prymasa Tysiąclecia",Dzień 16h,"73,1"
mazowieckie,,D_14_000546_002,D28 - Al. Prymasa Tysiąclecia w Warszawie,"20,956253","52,234867",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 17:00:00,2022-03-01 17:00:00,"odcinek DK7 (E77) w Warszawie, Al. Prymasa Tysiąclecia",Noc 8h,"69,9"
mazowieckie,,D_14_000547_003,D29 - ul. Marcina Kasprzaka w Warszawie,"20,963947","52,228569",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 16:00:00,2022-03-01 16:00:00,odcinek DW719 w Warszawie - ul. Marcina Kasprzaka,Dzień 16h,"68,8"
mazowieckie,,D_14_000547_003,D29 - ul. Marcina Kasprzaka w Warszawie,"20,963947","52,228569",Pomiar wykonany w ramach mapy akustycznej,2022-02-28 16:00:00,2022-03-01 16:00:00,odcinek DW719 w Warszawie - ul. Marcina Kasprzaka,Noc 8h,"63,3"
mazowieckie,,D_14_000548_002,D30 - Aleje Jerozolimskie w Warszawie,"20,946297","52,207664",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DK7 (E77) w Warszawie - Aleje Jerozolimskie,Dzień 16h,72
mazowieckie,,D_14_000548_002,D30 - Aleje Jerozolimskie w Warszawie,"20,946297","52,207664",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DK7 (E77) w Warszawie - Aleje Jerozolimskie,Noc 8h,"73,1"
mazowieckie,,D_14_000549_002,D31 - ul. Modlińska w Warszawie,"20,967278","52,329267",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 17:00:00,2022-03-02 17:00:00,odcinek DK61 w Warszawie - ul. Modlińska,Dzień 16h,72
mazowieckie,,D_14_000549_002,D31 - ul. Modlińska w Warszawie,"20,967278","52,329267",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 17:00:00,2022-03-02 17:00:00,odcinek DK61 w Warszawie - ul. Modlińska,Noc 8h,"67,7"
mazowieckie,,D_14_000550_003,D32 - ul. Żołnierska w Warszawie,"21,139547","52,253008",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DW631 w Warszawie - ul. Zołnierska,Dzień 16h,"73,4"
mazowieckie,,D_14_000550_003,D32 - ul. Żołnierska w Warszawie,"21,139547","52,253008",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DW631 w Warszawie - ul. Zołnierska,Noc 8h,"70,3"
mazowieckie,,D_14_000551_003,D33 - ul. Chełmżyńska w Warszawie,"21,128169","52,253003",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DP5568W w Warszawie - ul. Chełmżynska,Dzień 16h,"64,4"
mazowieckie,,D_14_000551_003,D33 - ul. Chełmżyńska w Warszawie,"21,128169","52,253003",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DP5568W w Warszawie - ul. Chełmżynska,Noc 8h,60
mazowieckie,,D_14_000552_002,D34 - ul. Cyrulików w Warszawie,"21,175822","52,256892",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DW637 w Warszawie - ul. Cyrulików,Dzień 16h,"67,9"
mazowieckie,,D_14_000552_002,D34 - ul. Cyrulików w Warszawie,"21,175822","52,256892",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 20:00:00,2022-03-02 20:00:00,odcinek DW637 w Warszawie - ul. Cyrulików,Noc 8h,"62,7"
mazowieckie,,D_14_000553_003,D35 - ul. Plowiecka w Warszawie,"21,1424","52,227261",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 13:30:00,2022-03-04 13:30:00,odcinek DK2 (E30) w Warszawie - ul. Płowiecka,Dzień 16h,"72,1"
mazowieckie,,D_14_000553_003,D35 - ul. Plowiecka w Warszawie,"21,1424","52,227261",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 13:30:00,2022-03-04 13:30:00,odcinek DK2 (E30) w Warszawie - ul. Płowiecka,Noc 8h,"66,1"
mazowieckie,,D_14_000554_001,D36 - ul. Stawki w Warszawie,"20,988744","52,252169",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 16:00:00,2022-03-02 16:00:00,odcinek DP5511W w Warszawie - ul. Stawki,Dzień 16h,"62,3"
mazowieckie,,D_14_000554_001,D36 - ul. Stawki w Warszawie,"20,988744","52,252169",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 16:00:00,2022-03-02 16:00:00,odcinek DP5511W w Warszawie - ul. Stawki,Noc 8h,"55,2"
mazowieckie,,D_14_000555_002,D37 - ul. Gen. W. Andersa w Warszawie,"20,998175","52,250519",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 17:00:00,2022-03-02 17:00:00,odcinek DP5502W w Warszawie - ul. Gen. Władysława Andersa,Dzień 16h,"62,6"
mazowieckie,,D_14_000555_002,D37 - ul. Gen. W. Andersa w Warszawie,"20,998175","52,250519",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 17:00:00,2022-03-02 17:00:00,odcinek DP5502W w Warszawie - ul. Gen. Władysława Andersa,Noc 8h,"57,4"
mazowieckie,,D_14_000556_001,D38 - ul. Wolska w Warszawie,"20,963825","52,232997",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 18:00:00,2022-03-02 18:00:00,odcinek DW629 w Warszawie - ul. Wolska,Dzień 16h,"67,3"
mazowieckie,,D_14_000556_001,D38 - ul. Wolska w Warszawie,"20,963825","52,232997",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 18:00:00,2022-03-02 18:00:00,odcinek DW629 w Warszawie - ul. Wolska,Noc 8h,"61,3"
mazowieckie,,D_14_000557_001,D39 - ul. Powstańców Śląskich w Warszawie,"20,917928","52,256075",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 12:00:00,2022-03-04 12:00:00,odcinek DP5586W w Warszawie - ul. Powstańców Śląskich,Dzień 16h,"66,6"
mazowieckie,,D_14_000557_001,D39 - ul. Powstańców Śląskich w Warszawie,"20,917928","52,256075",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 12:00:00,2022-03-04 12:00:00,odcinek DP5586W w Warszawie - ul. Powstańców Śląskich,Noc 8h,"59,3"
mazowieckie,,D_14_000558_003,D40 - ul. Lazurowa w Warszawie,"20,897092","52,222119",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 19:00:00,2022-03-02 19:00:00,odcinek DP5587W w Warszawie - ul. Lazurowa,Dzień 16h,"68,2"
mazowieckie,,D_14_000558_003,D40 - ul. Lazurowa w Warszawie,"20,897092","52,222119",Pomiar wykonany w ramach mapy akustycznej,2022-03-01 19:00:00,2022-03-02 19:00:00,odcinek DP5587W w Warszawie - ul. Lazurowa,Noc 8h,"62,7"
mazowieckie,,D_14_000559_002,D41 - ul. K. Gierdziejewskiego w Warszawie,"20,874425","52,201197",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 11:00:00,2022-03-04 11:00:00,odcinek DP5621W w Warszawie - ul. K. Gierdziejewskiego,Dzień 16h,66
mazowieckie,,D_14_000559_002,D41 - ul. K. Gierdziejewskiego w Warszawie,"20,874425","52,201197",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 11:00:00,2022-03-04 11:00:00,odcinek DP5621W w Warszawie - ul. K. Gierdziejewskiego,Noc 8h,"58,3"
mazowieckie,,D_14_000560_002,D42 - ul. Solec w Warszawie,"21,042206","52,227419",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 10:00:00,2022-03-04 10:00:00,odcinek DP162096624 w Warszawie - ul. Solec,Dzień 16h,71
mazowieckie,,D_14_000560_002,D42 - ul. Solec w Warszawie,"21,042206","52,227419",Pomiar wykonany w ramach mapy akustycznej,2022-03-03 10:00:00,2022-03-04 10:00:00,odcinek DP162096624 w Warszawie - ul. Solec,Noc 8h,"67,1"
