Województwo,Miejscowość,Nazwa punktu pomiarowego,Współrz. pp WGS84 (dł. geogr.),Współrz. pp WGS84 (szer. geogr.),Cel pomiaru,Data rozpoczęcia,Data zakończenia,Nazwa odcinka drogi,Kod punktu pomiarowego,Czas odniesienia,Laeq po korekcie [dB]
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Dzień 16h,"67,3"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Dzień 16h,"67,4"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Dzień 16h,"67,6"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"59,1"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"60,3"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"60,6"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"60,7"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"60,8"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,61
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"61,1"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"61,2"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Noc 8h,"61,4"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,65
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,"65,2"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,"65,5"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,"65,6"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,"65,7"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,"65,9"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,66
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,"66,1"
małopolskie,Wieprz,P4,"19,371972","49,907028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-29 14:00:00,2019-08-08 09:50:00,Droga wojewódzka nr 781 Wieprz - Andrychów,D_12_000240_001,Wieczór 4h,"66,2"
małopolskie,Wola Szczucińska,54,"21,1165","50,314028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-02 00:00:00,2019-07-03 00:00:00,Droga wojewódzka nr 982 Szczucin - Słupiec,D_12_000229_001,Dzień 16h,"64,8"
małopolskie,Wola Szczucińska,54,"21,1165","50,314028","Państwowy monitoring środowiska, art. 26 Poś",2019-07-02 00:00:00,2019-07-03 00:00:00,Droga wojewódzka nr 982 Szczucin - Słupiec,D_12_000229_001,Noc 8h,"58,5"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,"65,6"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,66
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,"67,1"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,"67,3"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,"67,4"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,"67,6"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,68
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 12h,"68,8"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,"65,7"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,"66,2"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,"66,6"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,67
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,"67,1"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,"67,2"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,"67,5"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Dzień 16h,"68,5"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,59
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"59,1"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"59,8"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"60,8"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,61
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"61,1"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"61,5"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"61,7"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"61,8"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Noc 8h,"63,1"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,"64,8"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,"65,3"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,"65,8"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,"65,9"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,66
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,"66,1"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,"66,7"
małopolskie,Wygiełzów,P2,"19,436972","50,077222","Państwowy monitoring środowiska, art. 26 Poś",2019-04-05 13:00:00,2019-04-15 11:15:00,Droga wojewódzka nr 781 Płaza - Wygiełzów,D_12_000238_001,Wieczór 4h,"67,4"
opolskie,Brzeg,"P1, ul. Wiedeńska 21","17,451694","50,847056",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2019-09-19 06:00:00,2019-09-20 06:00:00,Droga krajowa nr 94 - Brzeg,D_16_000112_001,Dzień 16h,"57,5"
opolskie,Brzeg,"P1, ul. Wiedeńska 21","17,451694","50,847056",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2019-09-19 06:00:00,2019-09-20 06:00:00,Droga krajowa nr 94 - Brzeg,D_16_000112_001,Noc 8h,"52,8"
opolskie,Buszyce,P_D_DK94_4,"17,627972","50,774303","Państwowy monitoring środowiska, art. 26 Poś",2019-11-06 16:30:00,2019-11-07 16:30:00,DK 94 - miejscowość Buszyce,D_16_000104_001,Dzień 16h,"69,6"
opolskie,Buszyce,P_D_DK94_4,"17,627972","50,774303","Państwowy monitoring środowiska, art. 26 Poś",2019-11-06 16:30:00,2019-11-07 16:30:00,DK 94 - miejscowość Buszyce,D_16_000104_001,Noc 8h,"64,2"
opolskie,Dąbrówka Górna,"P1 - Krapkowice, ul. 3 Maja 56","17,966778","50,500861",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2019-06-11 22:00:00,2019-06-12 06:00:00,Autostrada A4 pomiędzy węzłami Dąbrówka - Gogolin/Krapkowice,D_16_000077_002,Noc 8h,"52,4"
opolskie,Dąbrówka Górna,"P1 - Odrowąż, ul. Polna 1","17,966167","50,505306",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2019-07-02 06:00:00,2019-07-03 06:00:00,Autostrada A4 pomiędzy węzłami Dąbrówka - Gogolin/Krapkowice,D_16_000077_003,Dzień 16h,"58,3"
opolskie,Dąbrówka Górna,"P1 - Odrowąż, ul. Polna 1","17,966167","50,505306",Pomiar wykonywany w ramach kontroli prowadzonej przez WIOŚ,2019-07-02 06:00:00,2019-07-03 06:00:00,Autostrada A4 pomiędzy węzłami Dąbrówka - Gogolin/Krapkowice,D_16_000077_003,Noc 8h,"57,1"
opolskie,Głubczyce,P-1,"17,83675","50,195083","Państwowy monitoring środowiska, art. 26 Poś",2019-12-03 06:00:00,2019-12-04 06:00:00,"Droga gminna, ul. Raciborska Głubczyce",D_16_000114_001,Dzień 16h,"62,9"
opolskie,Głubczyce,P-1,"17,83675","50,195083","Państwowy monitoring środowiska, art. 26 Poś",2019-12-03 06:00:00,2019-12-04 06:00:00,"Droga gminna, ul. Raciborska Głubczyce",D_16_000114_001,Noc 8h,"54,6"
opolskie,Głubczyce,P-1 Powstańców Ślaskich,"17,816028","50,200222","Państwowy monitoring środowiska, art. 26 Poś",2019-12-09 06:00:00,2019-12-10 06:00:00,"Droga gminna, ul. Powstańców Śląskich Głubczyce",D_16_000108_001,Dzień 16h,59
opolskie,Głubczyce,P-1 Powstańców Ślaskich,"17,816028","50,200222","Państwowy monitoring środowiska, art. 26 Poś",2019-12-09 06:00:00,2019-12-10 06:00:00,"Droga gminna, ul. Powstańców Śląskich Głubczyce",D_16_000108_001,Noc 8h,"48,1"
opolskie,Głubczyce,P-1 ul Kołłątaja,"17,833472","50,194611","Państwowy monitoring środowiska, art. 26 Poś",2019-12-05 06:00:00,2019-12-06 06:00:00,"droga powiatowa 1201O, Głubczyce ul. Kołłątaja",D_16_000107_001,Dzień 16h,"62,9"
opolskie,Głubczyce,P-1 ul Kołłątaja,"17,833472","50,194611","Państwowy monitoring środowiska, art. 26 Poś",2019-12-05 06:00:00,2019-12-06 06:00:00,"droga powiatowa 1201O, Głubczyce ul. Kołłątaja",D_16_000107_001,Noc 8h,"53,9"
opolskie,Głubczyce,P-1 ul. Dworcowa,"17,81975","50,196778","Państwowy monitoring środowiska, art. 26 Poś",2019-12-11 06:00:00,2019-12-12 06:00:00,"droga powiatowa nr 1216O, Głubczyce, ul. Dworcowa",D_16_000105_001,Dzień 16h,"58,8"
opolskie,Głubczyce,P-1 ul. Dworcowa,"17,81975","50,196778","Państwowy monitoring środowiska, art. 26 Poś",2019-12-11 06:00:00,2019-12-12 06:00:00,"droga powiatowa nr 1216O, Głubczyce, ul. Dworcowa",D_16_000105_001,Noc 8h,"50,3"
opolskie,Głubczyce,P-1 ul. Grunwaldzka,"17,828194","50,207833","Państwowy monitoring środowiska, art. 26 Poś",2019-11-19 06:00:00,2019-11-20 06:00:00,"droga powiatowa 1215O, Głubczyce ul. Grunwaldzka",D_16_000106_001,Dzień 16h,"58,1"
opolskie,Głubczyce,P-1 ul. Grunwaldzka,"17,828194","50,207833","Państwowy monitoring środowiska, art. 26 Poś",2019-11-19 06:00:00,2019-11-20 06:00:00,"droga powiatowa 1215O, Głubczyce ul. Grunwaldzka",D_16_000106_001,Noc 8h,48
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-13 00:00:00,2019-04-13 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"64,5"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-13 00:00:00,2019-04-13 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,"63,8"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-13 00:00:00,2019-04-13 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,"52,9"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-13 00:00:00,2019-04-13 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,"60,1"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-15 00:00:00,2019-04-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"62,9"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-15 00:00:00,2019-04-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,62
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-15 00:00:00,2019-04-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,"53,8"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-15 00:00:00,2019-04-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,57
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-17 00:00:00,2019-04-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"62,7"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-17 00:00:00,2019-04-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,"61,9"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-17 00:00:00,2019-04-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,"51,4"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-04-17 00:00:00,2019-04-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,58
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-15 00:00:00,2019-08-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"59,6"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-15 00:00:00,2019-08-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,"59,6"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-15 00:00:00,2019-08-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,53
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-15 00:00:00,2019-08-15 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,"59,6"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-17 00:00:00,2019-08-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"61,3"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-17 00:00:00,2019-08-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,"60,9"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-17 00:00:00,2019-08-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,"53,3"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-08-17 00:00:00,2019-08-17 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,"59,1"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-05 00:00:00,2019-10-05 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"64,2"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-05 00:00:00,2019-10-05 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,"64,1"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-05 00:00:00,2019-10-05 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,"55,4"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-05 00:00:00,2019-10-05 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,"63,3"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-07 00:00:00,2019-10-07 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"58,3"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-07 00:00:00,2019-10-07 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,59
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-07 00:00:00,2019-10-07 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,"54,5"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-07 00:00:00,2019-10-07 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,"60,3"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-09 00:00:00,2019-10-09 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 12h,"64,6"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-09 00:00:00,2019-10-09 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Dzień 16h,"63,9"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-09 00:00:00,2019-10-09 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Noc 8h,"54,4"
opolskie,Głubczyce,P-1 ul. Oświęcimska,"17,823222","50,19425","Państwowy monitoring środowiska, art. 26 Poś",2019-10-09 00:00:00,2019-10-09 23:00:00,"Droga Krajowa nr 38, ul. Oświęcimska",D_16_000118_001,Wieczór 4h,60
